emotion,gender,path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
happy,male,../data/raw\Actor_15\03-01-03-01-02-02-15.wav,-36.1986,-41.731434,-41.398777,-38.821186,-36.15841,-36.921688,-39.756054,-40.127262,-40.149406,-40.15497,-40.13031,-40.879444,-40.518463,-40.512104,-41.496105,-41.46745,-40.487087,-39.624714,-39.677082,-40.36232,-41.739918,-43.001053,-42.99902,-43.224525,-43.82176,-44.843727,-46.45755,-47.04143,-46.23239,-45.57636,-45.842846,-47.08409,-49.01855,-49.463646,-47.916237,-47.87591,-48.578873,-49.197414,-49.284393,-49.051064,-48.54267,-48.56576,-49.3003,-50.203285,-49.504383,-49.18594,-48.69652,-48.25243,-48.28829,-49.871803,-50.06352,-48.98027,-49.042522,-48.25918,-48.751682,-48.22495,-48.73396,-48.69003,-49.419216,-48.468597,-47.719852,-48.330345,-48.975945,-49.30665,-48.870117,-47.879604,-48.020405,-49.222816,-50.4748,-49.69785,-49.45111,-49.873566,-49.37285,-49.149895,-48.778793,-48.473972,-48.70963,-49.05682,-48.902126,-49.212635,-49.46506,-49.95529,-50.175217,-50.948013,-51.027493,-51.0388,-51.452053,-51.97844,-52.03528,-52.581715,-53.59548,-53.781002,-54.57108,-55.071644,-55.409695,-55.602413,-56.0216,-56.533215,-56.977577,-57.811928,-58.42955,-58.14233,-58.85208,-58.731915,-58.735767,-58.867466,-59.37459,-60.11366,-60.43072,-60.85058,-60.918003,-60.728977,-61.279434,-61.69593,-62.442448,-62.864838,-62.49029,-62.049294,-61.997784,-61.677082,-60.67465,-59.787483,-59.710136,-59.927635,-59.907463,-59.601147,-59.824722,-60.608997
happy,male,../data/raw\Actor_15\03-01-03-02-01-01-15.wav,-16.666157,-25.639143,-32.678013,-37.858494,-38.126106,-35.311977,-33.429546,-32.155945,-32.30667,-33.65626,-37.57243,-41.13156,-42.014683,-40.11617,-37.639248,-35.245872,-33.843914,-34.648895,-36.70675,-38.709625,-40.76875,-41.934822,-40.79284,-39.36678,-38.455887,-37.842808,-38.48608,-40.628395,-41.886158,-42.9577,-43.252045,-42.393955,-41.96058,-41.95404,-41.464138,-41.731403,-42.696987,-43.538624,-44.107475,-43.570606,-42.3086,-41.8781,-42.832985,-43.5583,-43.298763,-44.22406,-45.04128,-44.30254,-43.35317,-43.817944,-44.07148,-43.54713,-43.87588,-43.439655,-44.21479,-43.054726,-43.694355,-44.323135,-43.84497,-42.6885,-42.167553,-42.73242,-43.797718,-43.65351,-42.754055,-41.97002,-41.95873,-43.933647,-45.22932,-43.797565,-43.739464,-44.54579,-44.797035,-43.493107,-42.345303,-43.454792,-43.290405,-42.271282,-41.870476,-43.317417,-42.76768,-42.08795,-43.81835,-44.89664,-44.178467,-45.018612,-44.76969,-44.04231,-44.365204,-43.85921,-43.63915,-43.498184,-43.393806,-43.87676,-44.641113,-45.553463,-46.16428,-47.407375,-47.890423,-48.741276,-49.86122,-51.113045,-51.41534,-50.85577,-50.70036,-49.70635,-50.0465,-51.17989,-52.00227,-53.02118,-53.43073,-53.40567,-53.304348,-53.122475,-52.666912,-52.57778,-52.692993,-52.566196,-52.40548,-51.68165,-50.966423,-51.156,-50.88604,-51.04004,-51.172756,-51.321083,-51.64744,-51.527218
happy,male,../data/raw\Actor_15\03-01-03-02-01-02-15.wav,-30.076237,-36.61434,-37.09921,-33.879864,-31.372663,-31.371128,-34.683407,-35.171097,-35.375824,-35.912354,-37.05385,-36.997086,-36.686897,-35.242958,-35.93524,-36.388584,-36.33078,-36.975044,-37.435368,-37.386955,-37.32742,-38.042046,-38.440742,-38.785072,-38.72677,-38.695152,-39.874283,-41.610146,-42.437485,-41.71007,-40.623375,-40.269787,-41.56276,-43.2384,-43.683796,-44.551704,-44.14885,-43.358234,-42.793686,-42.7932,-43.114796,-44.237976,-45.12304,-44.509262,-43.409264,-43.703423,-43.749733,-43.217712,-43.303265,-44.428646,-44.224125,-43.95498,-43.974426,-42.34444,-42.542336,-42.661522,-42.84563,-42.552353,-42.515175,-41.335705,-41.21148,-42.25166,-42.59851,-42.447975,-42.954285,-43.569817,-42.40036,-43.12948,-44.992798,-43.789337,-43.533752,-43.92501,-44.048985,-43.816765,-43.125633,-42.517967,-42.06685,-42.909267,-42.395767,-41.916046,-42.54956,-43.068157,-43.013023,-42.921997,-43.261276,-43.52714,-42.54854,-42.96298,-43.240204,-43.632736,-44.96871,-46.55134,-47.16979,-47.711647,-47.678543,-48.33819,-49.097523,-49.800537,-50.92054,-52.262745,-53.31392,-53.57742,-53.493664,-53.237167,-52.818695,-53.70328,-53.949326,-54.874516,-55.43123,-55.590164,-55.757523,-55.6577,-56.21399,-56.385654,-56.789238,-56.469086,-56.585224,-56.618027,-56.4227,-56.1052,-55.34941,-54.587486,-54.288578,-54.475014,-54.306366,-54.26905,-54.709568,-55.559
happy,male,../data/raw\Actor_15\03-01-03-02-02-01-15.wav,-31.157446,-35.26689,-35.578476,-33.068035,-29.86559,-27.773468,-27.62463,-27.05707,-27.190653,-29.619226,-32.661816,-33.383583,-32.895744,-31.698833,-30.449594,-28.792841,-28.596035,-30.339354,-33.115425,-32.44692,-32.0129,-32.132446,-32.208355,-32.584797,-32.798786,-32.741703,-33.23673,-34.29973,-34.458393,-35.393867,-36.37133,-37.24579,-37.684475,-37.24593,-37.568085,-38.62523,-38.52081,-38.275745,-37.84865,-37.530056,-36.955666,-36.84474,-37.995895,-38.90297,-38.06902,-38.580254,-38.495193,-38.757328,-38.349247,-39.312733,-39.981594,-38.857574,-37.531475,-36.45997,-37.901287,-36.820095,-37.67394,-37.775646,-37.755398,-36.692863,-36.859615,-37.474987,-37.900837,-37.433147,-37.378914,-37.49973,-37.007248,-38.58732,-38.5808,-38.989613,-38.31643,-38.364586,-38.79592,-37.739162,-36.85184,-37.634563,-36.24149,-37.10771,-36.615826,-36.017433,-36.36316,-37.35973,-37.693783,-38.28203,-39.412903,-39.24155,-39.241333,-39.309128,-39.418743,-39.27234,-39.286247,-40.213657,-39.996212,-40.87074,-41.717747,-41.862835,-42.8478,-42.96153,-44.087444,-45.57219,-47.229446,-47.343895,-47.037342,-46.7893,-46.579414,-46.84295,-47.32005,-48.260105,-49.17672,-49.898613,-50.55161,-50.882034,-50.88607,-50.607197,-50.440037,-49.81002,-49.928253,-50.09215,-49.85385,-49.239346,-47.972958,-47.098145,-47.82046,-47.645287,-47.60093,-47.85604,-48.76541,-49.13419
happy,male,../data/raw\Actor_15\03-01-03-02-02-02-15.wav,-37.51104,-40.449093,-41.45829,-38.59175,-35.727425,-34.678345,-36.49577,-38.55858,-38.997658,-38.767464,-38.88393,-38.60582,-39.5403,-39.887505,-39.77847,-38.47412,-38.126503,-39.262905,-40.964966,-40.72361,-39.398434,-38.657047,-39.37458,-41.092846,-42.387997,-41.787575,-41.07163,-41.20462,-42.08767,-42.99438,-44.05197,-44.12907,-44.410053,-44.980328,-44.924244,-45.830093,-46.174175,-46.14145,-45.63119,-45.309628,-45.299038,-45.625114,-46.682316,-47.45573,-46.709435,-46.79318,-46.38023,-46.25475,-46.37497,-47.035328,-46.64688,-45.325916,-45.31833,-44.88698,-44.575043,-43.804,-44.332165,-44.52416,-45.521217,-44.706165,-43.630512,-43.658535,-44.180656,-44.470932,-44.263363,-43.938965,-44.342213,-45.779503,-46.47591,-46.169086,-46.303745,-45.57918,-45.97015,-45.97193,-44.36411,-43.98544,-43.5476,-43.624584,-43.46332,-43.956352,-44.0366,-44.85639,-45.045,-44.730904,-45.745102,-45.066296,-45.18383,-45.572445,-45.651684,-45.474598,-46.31014,-47.298435,-48.503822,-48.67772,-48.328304,-48.961765,-50.00956,-50.900375,-51.59168,-52.60583,-53.485493,-53.616478,-53.266407,-53.347725,-52.94896,-53.2974,-53.75449,-54.935226,-55.70072,-56.17664,-56.385216,-56.341633,-56.629387,-57.354076,-57.865574,-57.987225,-57.930862,-57.641853,-57.658714,-56.78919,-55.559616,-55.44555,-55.53273,-55.51844,-55.152096,-55.409637,-56.33415,-57.23433
sad,male,../data/raw\Actor_15\03-01-04-01-01-01-15.wav,-37.294327,-42.64764,-43.35448,-40.51629,-37.86224,-37.61884,-40.945553,-43.06418,-41.882904,-39.245346,-38.25379,-39.95688,-43.0553,-43.595226,-43.300224,-43.03125,-42.288357,-42.620266,-42.94794,-42.900192,-43.475086,-43.88793,-44.35319,-44.9368,-45.860016,-46.145256,-46.93102,-47.975666,-47.78052,-47.25298,-46.98616,-46.997974,-48.037857,-49.60608,-49.67919,-49.964176,-49.35303,-49.40668,-50.023552,-50.322594,-49.74186,-49.237926,-49.843933,-50.81211,-50.477165,-51.110287,-50.55354,-50.56511,-50.434196,-51.304874,-51.54395,-51.831352,-52.339943,-50.271896,-50.339973,-50.760616,-51.547443,-50.534275,-50.715096,-51.09254,-50.140965,-49.824696,-50.397453,-51.17603,-51.480347,-51.298817,-51.129772,-52.3256,-52.91435,-51.443905,-51.796986,-52.193413,-51.43814,-51.586838,-50.989746,-50.813858,-50.47629,-51.205833,-51.832764,-51.85412,-52.1876,-52.870895,-52.494434,-53.11209,-53.240387,-53.898598,-53.669224,-54.281628,-53.452915,-53.125782,-53.30912,-53.426838,-53.925426,-54.304787,-54.245136,-55.231792,-55.84954,-56.944603,-57.303677,-58.03724,-58.86913,-58.726524,-58.518627,-58.845974,-59.05257,-59.58025,-60.497997,-61.27796,-61.486187,-62.238018,-62.617836,-62.83662,-62.66669,-62.4409,-62.83871,-63.72952,-63.627277,-63.679905,-63.72396,-63.000122,-62.324974,-61.990753,-61.826668,-60.814262,-60.47949,-61.152176,-62.20921,-62.972523
sad,male,../data/raw\Actor_15\03-01-04-01-01-02-15.wav,-36.422874,-40.770348,-41.814075,-39.039207,-37.37365,-39.308945,-45.65818,-47.433353,-43.209957,-40.19673,-42.20804,-46.742702,-49.07716,-48.110085,-46.48252,-46.32886,-47.204514,-47.403877,-47.20808,-47.513004,-48.43132,-49.454845,-49.179363,-48.462875,-49.22327,-50.361217,-50.91273,-51.176434,-50.158875,-49.932632,-51.636425,-53.420498,-54.283783,-53.49678,-52.874783,-55.0568,-56.664734,-56.173378,-54.29456,-54.057625,-54.432068,-55.09074,-56.205364,-55.7947,-53.89869,-54.57583,-55.13944,-54.82137,-53.967373,-54.544357,-55.443134,-54.812286,-55.03944,-54.56447,-55.082024,-54.43459,-54.810642,-54.746693,-55.342056,-54.627316,-54.35082,-55.043083,-55.159042,-55.7351,-56.46563,-55.66735,-55.46846,-56.977184,-57.095848,-56.349503,-55.829723,-56.52814,-56.96451,-56.53486,-56.08451,-55.505554,-55.838573,-56.168118,-56.286213,-56.61245,-56.81308,-56.858074,-57.463753,-57.506657,-58.46278,-58.52406,-58.504894,-58.594437,-58.50543,-58.231285,-58.51316,-58.417973,-58.77028,-58.852722,-58.716637,-59.295033,-59.655067,-60.916492,-61.3337,-62.075607,-62.10741,-62.023064,-62.157784,-62.136826,-62.814663,-63.432903,-64.53847,-65.67945,-66.3777,-66.756096,-67.626175,-67.6665,-67.6695,-67.76853,-67.84562,-68.19026,-68.97773,-69.26592,-69.09587,-68.16004,-66.97027,-66.15765,-65.3897,-64.40753,-63.67764,-64.25782,-64.72355,-65.58209
sad,male,../data/raw\Actor_15\03-01-04-01-02-01-15.wav,-38.812893,-41.188946,-39.63426,-37.723923,-35.814945,-37.221825,-41.835888,-45.345215,-42.547165,-40.041203,-39.828148,-42.35497,-45.782288,-44.960464,-43.510303,-43.228123,-43.532356,-43.571846,-43.136623,-42.395073,-43.90599,-46.323803,-46.816616,-45.730797,-45.018394,-45.662663,-47.073986,-48.61305,-48.25546,-47.60398,-48.010967,-49.423508,-51.368366,-52.074944,-51.10598,-50.91334,-50.989918,-50.858997,-50.80895,-51.19417,-51.12268,-50.875095,-50.92103,-51.420628,-50.988064,-51.68684,-51.392376,-50.991776,-50.544502,-51.53342,-52.262897,-51.2487,-51.624565,-51.28464,-51.32403,-50.96072,-51.563416,-50.546528,-50.784916,-50.815502,-50.72176,-50.803,-50.884853,-51.19705,-51.517166,-51.192875,-50.705486,-52.228893,-51.716408,-51.63341,-51.870213,-51.221897,-51.754856,-51.390812,-51.283672,-50.85944,-50.855766,-51.007362,-51.106304,-51.930557,-52.285194,-53.156395,-53.404774,-53.510193,-54.168827,-54.47115,-54.766506,-55.136032,-54.66127,-54.52036,-54.836792,-55.188927,-55.799576,-55.869713,-56.09827,-56.314156,-56.470623,-56.94296,-58.090954,-58.463936,-58.726894,-58.775257,-59.172012,-59.131588,-59.93553,-60.406357,-60.675896,-61.26644,-61.67352,-61.718517,-61.893536,-62.35761,-62.22578,-61.929848,-61.940205,-62.422714,-62.87533,-63.132473,-63.387314,-63.418823,-62.612537,-61.59449,-61.06312,-60.582336,-60.31263,-61.194557,-61.66649,-62.3995
sad,male,../data/raw\Actor_15\03-01-04-01-02-02-15.wav,-38.721275,-40.81106,-40.53147,-38.155052,-36.323776,-37.463688,-41.825466,-40.713875,-37.438675,-34.437817,-34.660446,-36.797436,-39.241825,-40.951126,-41.930798,-42.56158,-42.627434,-41.490273,-40.788094,-41.51621,-42.96948,-43.947227,-43.35311,-43.328117,-44.801308,-45.810516,-46.34512,-46.86916,-47.21971,-47.992825,-48.885838,-48.41544,-47.716427,-47.925056,-47.731148,-48.618095,-48.504818,-48.89962,-49.546627,-50.37552,-50.622807,-50.965103,-51.40445,-51.243362,-49.933178,-49.967674,-50.330967,-50.30742,-49.650177,-51.292343,-51.33393,-50.64107,-51.221672,-50.19628,-50.425343,-49.297527,-50.203697,-49.65272,-49.82256,-49.539703,-48.501724,-48.33135,-49.11583,-49.3166,-50.37575,-50.814846,-49.93218,-50.945812,-52.208157,-52.225727,-51.20897,-51.17237,-51.63534,-51.67607,-51.174778,-51.43173,-51.622738,-52.214954,-52.347076,-52.44475,-52.87833,-54.005543,-53.505535,-54.05337,-54.07444,-54.30742,-53.85871,-53.94197,-54.28381,-53.874905,-54.51337,-54.204494,-54.035294,-54.674465,-55.455738,-56.159657,-57.43201,-57.911747,-59.040188,-60.02437,-60.172283,-59.59208,-59.632816,-59.991665,-60.1142,-60.595016,-60.633175,-61.824604,-61.623184,-61.980797,-62.496468,-63.19884,-63.345985,-63.074368,-63.997326,-64.48375,-65.03184,-65.46589,-65.4232,-64.9016,-63.665367,-62.633694,-61.953457,-61.7788,-61.774403,-62.38271,-62.724323,-62.65968
sad,male,../data/raw\Actor_15\03-01-04-02-01-01-15.wav,-29.720745,-35.210587,-38.07014,-37.72756,-34.078697,-32.94215,-34.60766,-38.507904,-40.208244,-39.359867,-36.385406,-35.37871,-37.910603,-40.745945,-40.993977,-38.9554,-37.009922,-36.76737,-38.0436,-40.216465,-42.01642,-42.139397,-39.628735,-39.242172,-40.811047,-42.50362,-43.385582,-43.04226,-41.886528,-41.56756,-42.541973,-44.011963,-45.181263,-45.86807,-44.83106,-44.880333,-45.80559,-46.310696,-46.15271,-45.76973,-45.07606,-45.18751,-46.25594,-47.1297,-45.65129,-45.599483,-44.636997,-44.104,-44.589085,-46.189186,-46.419914,-45.807926,-46.219013,-45.514996,-45.64002,-45.469536,-46.45641,-46.193123,-45.806255,-45.477142,-45.36012,-45.59306,-45.541325,-45.931362,-46.052063,-45.44592,-45.48459,-47.324177,-47.857174,-47.354946,-46.95269,-45.88386,-46.36971,-46.85062,-45.569214,-45.905586,-45.310123,-45.646435,-45.815617,-45.514668,-46.127666,-46.61612,-47.359947,-48.03239,-49.0169,-49.164013,-48.40085,-49.3794,-49.365353,-49.16845,-49.43278,-48.906494,-48.924896,-48.946686,-48.98557,-49.18093,-49.76926,-50.337925,-51.17465,-52.205727,-53.31845,-53.25745,-52.71533,-52.13386,-52.042248,-52.30304,-52.821896,-53.500584,-54.221645,-54.854065,-55.320038,-55.982544,-56.204617,-56.29573,-56.101044,-55.504158,-55.635826,-55.866707,-55.487595,-55.008434,-54.170166,-54.251415,-54.181534,-53.300247,-53.01869,-53.753185,-54.639072,-55.285034
sad,male,../data/raw\Actor_15\03-01-04-02-01-02-15.wav,-26.570032,-35.01182,-38.582085,-38.579258,-34.070747,-31.895481,-33.143612,-37.237,-41.22574,-40.71521,-37.38141,-36.06732,-37.53891,-39.629745,-41.081703,-40.55461,-38.419453,-37.869267,-38.252647,-39.47928,-40.425312,-41.94206,-41.2404,-40.739296,-41.487534,-41.84227,-42.45489,-43.481354,-43.635506,-43.400517,-43.710274,-43.90649,-44.77322,-45.7225,-45.213436,-45.03778,-44.992653,-45.43002,-45.48067,-45.32653,-45.098366,-45.243454,-45.9425,-46.47509,-45.716354,-46.122578,-45.370735,-44.825836,-45.29778,-46.85181,-46.779385,-45.639442,-46.169327,-46.005085,-45.473263,-44.142975,-44.90505,-45.075333,-45.79632,-45.181255,-44.659348,-44.71504,-45.77272,-45.928745,-45.504692,-45.488644,-46.125668,-47.497025,-48.111973,-47.56881,-46.36448,-45.75249,-46.71217,-46.73016,-46.137638,-46.696465,-46.148685,-46.688667,-47.171658,-47.04593,-47.04356,-48.220173,-47.88964,-48.59351,-49.575108,-49.394253,-49.539307,-49.460796,-49.69575,-48.942867,-49.59467,-49.165695,-49.375492,-49.671494,-49.929516,-49.981644,-50.456127,-51.256493,-52.258278,-52.87118,-53.106113,-53.367725,-53.214108,-52.77497,-52.48488,-53.250645,-53.762604,-54.633778,-54.80315,-55.298565,-55.505283,-56.146305,-56.433544,-56.328693,-55.67436,-55.044167,-55.18532,-55.25324,-54.561924,-53.918186,-53.77512,-53.867794,-53.885536,-53.627335,-53.45971,-53.728138,-54.5416,-55.5839
sad,male,../data/raw\Actor_15\03-01-04-02-02-01-15.wav,-43.71641,-45.321777,-45.85746,-42.041702,-37.69653,-36.817776,-39.445576,-41.810894,-40.130653,-38.708775,-38.833744,-40.32023,-42.309807,-42.483498,-42.436157,-42.20754,-42.010334,-42.23365,-41.966236,-40.820545,-41.324512,-42.67398,-43.061916,-44.534893,-45.06161,-45.088993,-45.370186,-45.822697,-46.939045,-47.59489,-47.690357,-47.14971,-47.251667,-48.287697,-47.74021,-47.374737,-47.422855,-47.882336,-47.541065,-47.42233,-47.763374,-47.70229,-47.88524,-48.5068,-49.524273,-49.91371,-49.036102,-48.23995,-47.700447,-50.31722,-50.659256,-48.88266,-48.807514,-49.181934,-49.270752,-46.889164,-46.94233,-47.166412,-48.029305,-47.583904,-46.459156,-46.30673,-46.527733,-46.638336,-46.78278,-47.568237,-47.77277,-48.37684,-49.29194,-49.913486,-48.034832,-47.574398,-48.395466,-47.891296,-47.627125,-47.31566,-46.955517,-47.98449,-48.315025,-48.70503,-48.924725,-49.818783,-50.509525,-50.139088,-50.54373,-51.097603,-51.16091,-50.543793,-50.313644,-49.81333,-49.209465,-49.550724,-49.349903,-50.80073,-51.60164,-51.614918,-52.379654,-53.44976,-54.0905,-55.206207,-55.44973,-55.434704,-55.772366,-56.529366,-57.425224,-58.202145,-58.54919,-58.936203,-59.22322,-59.856186,-60.18229,-60.236153,-60.65043,-60.655254,-60.27266,-59.96713,-59.573437,-59.438946,-59.843216,-59.546505,-58.74987,-58.444973,-58.51853,-57.907368,-57.40409,-58.000885,-58.63806,-59.22961
sad,male,../data/raw\Actor_15\03-01-04-02-02-02-15.wav,-31.859491,-35.48037,-38.495445,-36.900173,-35.01178,-34.096367,-35.760994,-39.823307,-41.24829,-39.276276,-37.836357,-38.476784,-42.530315,-43.10442,-41.94274,-40.37472,-38.76016,-39.651375,-41.700993,-41.370678,-40.442688,-41.27719,-42.442554,-44.22593,-45.71383,-46.294388,-45.49093,-45.3328,-46.33663,-47.336227,-48.002728,-47.101265,-46.975452,-48.389557,-48.64512,-47.75154,-47.226093,-46.884876,-46.83657,-47.68014,-48.365685,-48.90827,-48.799355,-48.6611,-49.11603,-50.38492,-50.461685,-49.13778,-47.435677,-48.84924,-50.05407,-49.742043,-49.64181,-49.003105,-48.519417,-47.035667,-47.23698,-46.88813,-47.78942,-47.26615,-46.07811,-46.264637,-46.61697,-46.259136,-46.54115,-47.78948,-47.394478,-47.648407,-48.167213,-49.589745,-48.961678,-48.25505,-48.435253,-47.974762,-48.20362,-48.285683,-48.36709,-48.33387,-48.77123,-49.7631,-49.61342,-50.728245,-50.806007,-50.797398,-51.683964,-52.574932,-52.335705,-51.765934,-51.815025,-51.42897,-50.693836,-51.391018,-52.09393,-52.760006,-53.37754,-53.843613,-54.369232,-54.590847,-55.48162,-56.14803,-56.08447,-56.618053,-56.3167,-56.56493,-57.265594,-57.49516,-58.03916,-58.8614,-58.928673,-59.8729,-60.129917,-60.437325,-61.035538,-60.658245,-59.804783,-59.734135,-60.138824,-59.817635,-59.435387,-59.255974,-59.39883,-59.7226,-59.04866,-58.414276,-58.15984,-58.519306,-58.965176,-59.387527
angry,male,../data/raw\Actor_15\03-01-05-01-01-01-15.wav,-31.690182,-37.358765,-39.18196,-38.17033,-35.670723,-33.576958,-32.54287,-33.15835,-34.32711,-34.888733,-35.868774,-36.644547,-37.655285,-37.97347,-36.96095,-36.004856,-35.472454,-35.74038,-36.869595,-37.345318,-37.187508,-37.794296,-38.209354,-39.23208,-40.12544,-40.057514,-38.992798,-38.644066,-38.66821,-40.208134,-41.96289,-42.276463,-42.951435,-42.777096,-40.810257,-40.209816,-40.28579,-41.952446,-43.20912,-43.214684,-42.769993,-41.866425,-41.01555,-41.067703,-41.719246,-43.405006,-44.003475,-43.590553,-42.84559,-43.76297,-43.803486,-42.361893,-42.723682,-42.961136,-43.292614,-41.603977,-42.23711,-42.89248,-44.418125,-43.234596,-42.051544,-43.20139,-44.51188,-43.632687,-43.61678,-44.64738,-44.778484,-44.82896,-45.277805,-45.38351,-45.027214,-44.898575,-44.88573,-44.910732,-43.857132,-43.88215,-44.162426,-43.809235,-43.195847,-43.220657,-42.996017,-42.863453,-43.029736,-43.198685,-43.868336,-44.971752,-45.121494,-45.502228,-45.110332,-45.257557,-44.79455,-45.047386,-44.670383,-45.360744,-46.5043,-46.89692,-47.591064,-48.211422,-49.192936,-50.115837,-49.99681,-50.556976,-50.536007,-51.584003,-51.822823,-52.29878,-52.911148,-53.41397,-53.657932,-53.84562,-54.145264,-54.693645,-55.107624,-55.276726,-54.571995,-54.029583,-54.1979,-53.966637,-54.195953,-53.894604,-53.51782,-53.50149,-53.62286,-53.342354,-52.87931,-53.10366,-53.262535,-53.49346
angry,male,../data/raw\Actor_15\03-01-05-01-01-02-15.wav,-32.167816,-39.335014,-41.079506,-41.597614,-38.895813,-34.17288,-31.195011,-29.996521,-30.303024,-32.0347,-35.180546,-37.18919,-37.45528,-36.228207,-35.05533,-34.356976,-34.696037,-35.361286,-35.946953,-35.38506,-35.38886,-35.908775,-36.083942,-36.53181,-36.73618,-36.673313,-36.684498,-36.832294,-36.49825,-36.88057,-38.422787,-39.570465,-39.93307,-38.451885,-37.760254,-39.089695,-39.119404,-39.166183,-39.25915,-39.48314,-39.032616,-39.162132,-39.491344,-39.27156,-38.8555,-39.95719,-39.90874,-39.679783,-38.73798,-39.587574,-41.23449,-41.99776,-41.972523,-41.313366,-41.05072,-39.77005,-41.111668,-41.721985,-42.44172,-41.817757,-41.1521,-41.089943,-41.44179,-41.94873,-42.218674,-41.55471,-41.067356,-41.622086,-42.43677,-42.780346,-42.028015,-42.482437,-42.907112,-42.85207,-41.942238,-42.27566,-42.37791,-41.91625,-41.49858,-40.919033,-40.71355,-40.7352,-41.232655,-41.41018,-42.337032,-43.025276,-43.856968,-44.159748,-44.253246,-43.348984,-42.966618,-42.509087,-42.188797,-41.921246,-43.055504,-43.84154,-44.531265,-45.029003,-45.67514,-46.20587,-47.746582,-48.306385,-48.246967,-48.195347,-49.28991,-50.143444,-50.43443,-50.81879,-51.460205,-52.390842,-52.827457,-53.203094,-52.61644,-52.25573,-52.60467,-52.37006,-51.748966,-51.280434,-50.97403,-50.797028,-50.982655,-50.920208,-50.74263,-50.09929,-50.045208,-50.554478,-50.658127,-50.93848
angry,male,../data/raw\Actor_15\03-01-05-01-02-01-15.wav,-27.774572,-37.326336,-39.86485,-37.545322,-32.32313,-29.41335,-30.07191,-32.094917,-34.119247,-34.098404,-33.709274,-34.019424,-35.38258,-36.163616,-36.51114,-36.470856,-35.996403,-35.317287,-35.761337,-35.76257,-36.68187,-38.148647,-36.625973,-36.916107,-37.956757,-38.81966,-39.882324,-40.009434,-40.09708,-40.40535,-40.828266,-41.213223,-41.6616,-41.01661,-41.356613,-43.03527,-43.02181,-42.202137,-41.229183,-40.679146,-40.659393,-41.02563,-41.29719,-41.20444,-41.01328,-42.31969,-42.371964,-41.8167,-41.595108,-43.117527,-44.04915,-42.950603,-42.480743,-42.208546,-43.087135,-42.156883,-43.253777,-42.297764,-42.85792,-43.17237,-42.58844,-42.43778,-43.392517,-44.062824,-43.133633,-42.477535,-42.08363,-42.750816,-43.25392,-43.25723,-43.08707,-44.220432,-44.266136,-43.29578,-42.68323,-43.00192,-42.672306,-42.57945,-42.580265,-42.25258,-41.71187,-41.604454,-41.921295,-42.66221,-43.19573,-44.108803,-44.48718,-45.591698,-45.842228,-45.84989,-46.402393,-46.50291,-46.769913,-47.009415,-46.617783,-46.88407,-46.270657,-47.496124,-48.136753,-49.17819,-50.766823,-51.110535,-51.254612,-51.824703,-52.782997,-53.08112,-52.89549,-53.658836,-54.58369,-55.264168,-55.658215,-56.25145,-57.172184,-56.624615,-55.81127,-55.651333,-55.41423,-55.505936,-54.90312,-53.40852,-52.710835,-52.877377,-53.39913,-53.476063,-53.583477,-54.07316,-54.658363,-54.877163
angry,male,../data/raw\Actor_15\03-01-05-01-02-02-15.wav,-37.53343,-41.08189,-42.69169,-43.242073,-39.976765,-33.473328,-29.944761,-29.720266,-30.981215,-33.031933,-35.783585,-37.687214,-38.509842,-36.95116,-35.63352,-35.22933,-35.561428,-35.677185,-35.515804,-34.78282,-34.37721,-35.347076,-35.83562,-37.193333,-37.842808,-37.482754,-37.68645,-37.48973,-37.32085,-37.513935,-37.62901,-38.004444,-38.76173,-39.18804,-39.20668,-40.533607,-40.98581,-41.02791,-40.06643,-38.575577,-37.419445,-37.496117,-38.45464,-40.01491,-40.300842,-40.983486,-40.619205,-39.204937,-38.760254,-40.44455,-41.50286,-41.23594,-41.430836,-40.931046,-40.315716,-39.831463,-41.632957,-41.4247,-41.030544,-40.04764,-39.519703,-40.212357,-41.94578,-42.05749,-40.606834,-40.048935,-40.568104,-41.5426,-41.470913,-40.706635,-41.528,-42.824287,-42.338177,-41.462765,-41.196133,-41.201187,-40.739773,-40.970257,-41.263893,-40.281544,-39.841652,-40.16926,-40.196842,-40.32655,-41.528233,-41.97596,-41.69289,-42.896393,-42.0088,-41.559437,-41.641853,-40.888554,-41.78878,-41.451202,-41.00895,-41.77119,-42.613922,-42.834797,-43.000114,-44.306705,-45.297733,-46.35022,-46.508343,-46.94902,-47.330494,-48.435055,-49.40984,-49.817635,-50.537304,-50.744076,-51.131817,-51.11999,-50.975273,-49.97187,-49.318546,-49.274403,-48.83737,-48.743965,-48.221817,-47.702938,-47.53908,-47.173923,-46.998657,-47.065697,-47.479324,-47.863182,-48.051643,-48.13193
